,organocats,match substructures?
1314,S=C(NC)NCc1cccc(c1)CNC(=S)NC,True
1315,S=C(NCc1cccc(CNC(=S)NCCCC)c1)NCCCC,True
1316,S=C(NCc1cc(cc(c1)CNC(=S)NC)CC)NC,True
1317,S=C(NC)NCc1cc(cc(c1)CNC(=S)NC)C(C)C,True
1318,N(Cc1cc(cc(c1)CNC(=S)NC)C(C)(C)C)C(=S)NC,True
1319,c1nc(ccc1)C(=O)NC(=O)N[C@@H](NC(=O)C(F)(F)F)c1ccccn1,True
1320,c1(ccc(cc1)[C@H](C(=O)NC(=S)NC(=O)NC(C)(C)C)C(C)C)Cl,True
1321,S(Cc1nc[nH]c1)CCNC(=S)NC,True
1322,S=C(NCc1ccccc1)NC(=O)c1c(C)cccc1,True
1323,N(C(=S)NC(=O)c1c(C)cccc1)c1cc(ccc1)OC,True
1324,N(C(=S)NC(=O)c1ccccc1)C(C)(C)C,True
1325,O=C(c1ccc([N+]([O-])=O)cc1)NC(Nc2ccccc2)=S,True
1326,c1cc(ccc1C(=O)NC(=S)NCC(=O)O)C,True
1327,S=C(NC(=O)c1ccc(c2ccccc2)cc1)Nc1c(Cl)cccc1,True
1328,FC(F)(F)c1cc(NS(=O)(=O)N[C@@H](c2c3c(ncc2)ccc(OC)c3)[C@H]2[N@]3CC[C@@H](C2)[C@H](C3)C=C)cc(c1)C(F)(F)F,True
1329,c1(ccccc1)[C@H](NC(=S)N[C@@H](c1ccccc1)C)C,True
1330,N(C(=S)Nc1ccccc1)c1cccnc1,True
1331,S=C(Nc1ncccn1)Nc1ccccc1,True
1332,S=C(Nc1ncccc1)Nc1ccccn1,True
1333,S=C(Nc1sccn1)NC,True
1334,S=C(Nc1ccncc1)Nc1ccccc1,True
1335,S=C(Nc1ncccn1)NC,True
1336,S=C(Nc1cnccc1)Nc1cnccc1,True
1337,S=C(NC(=O)c1c(Cl)n(nc1C)c1ccccc1)Nc1ccccc1OC,True
1338,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2ccc(F)cc2,True
1339,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2ccc(C#N)cc2,True
1340,O=C(Nc1cccc(I)c1)Nc2ccc([N+]([O-])=O)cc2,True
1341,Brc1cccc(NC(Nc2ccc([N+]([O-])=O)cc2)=O)c1,True
1342,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2cccc(C)c2,True
1343,Fc1cc(F)cc(NC(Nc2ccc([N+]([O-])=O)cc2)=O)c1,True
1344,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2cc(O)ccc2,True
1345,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2ccc(N(C)C)cc2,True
1346,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2ccc(c3ccc(I)cc3)cc2,True
1347,O=C(Nc1ccc(C)cc1)Nc2ccc([N+]([O-])=O)cc2,True
1348,S=C(NC(=O)C1=CCCC1)NCCc1ccccc1,True
1349,N(C(=S)NC(=O)c1ccccc1)c1c(cccc1C(C)C)C(C)C,True
1350,S=C(NC(=O)c1ccccc1)Nc1c(cccc1C(C)C)C(C)C,True
1351,S(=O)(=O)(NC(=O)N[C@H]1CC[C@H](C)CC1)c1ccc(cc1)CCNC(=O)N1C(=O)C(=C(C)C1)CC,True
1352,C(c1ccccc1)NC(=O)Nc1ncccc1,True
1353,S=C(NC(=O)c1ccccc1)Nc1c(Cl)cc(Cl)cc1Cl,True
1354,n1ccccc1CNC1=C(NCc2ccccn2)C(=O)C1=O,True
1355,O=C1C(=C(NCCN(C)C)C1=O)NCCN(C)C,True
1356,O=C1C(=C(NCCc2ccc(O)cc2)C1=O)NCCc1ccc(cc1)O,True
1357,O=C(NC(Nc1ccc([N+]([O-])=O)cc1)=S)OCC(C)C,True
1358,S(=O)(=O)(NC(=O)NC(C)C)c1c(Nc2cc(ccc2)C)ccnc1,True
1359,Cc1ccc(cc1)S(=O)(=O)[C@@H](c1ccccc1)NC(=O)N[C@H](c1ccccc1)S(=O)(=O)c1ccc(cc1)C,True
1360,Clc1cc(NC(=O)NC(=O)c2c(cccc2F)F)cc(c1Oc1ncc(cc1Cl)C(F)(F)F)Cl,True
1361,S=C(NC(=O)c1ccccc1)NC(C)C,True
1362,C(=O)(N)NC(=O)NC(=O)N,True
1363,c1(cc(OCC(C)C)c2c(n1)c(NC(=S)NCCCC)ccc2)C(=O)Nc1c(c2c(c(c(c(c2F)F)F)F)F)cccc1,True
1364,O=C(Nc1c(c(c(c(c1F)F)F)F)F)Nc1c(c(c(c(c1F)F)F)F)F,True
1365,O=C(OCC)[C@@H]1[C@@H]2C=C[C@H]([C@@H]1NC(=O)N[C@H](c1ccccc1)C)CC2,True
1366,S=C(N[C@@H]1[C@H]2C([C@@H](C[C@@H]1COC(=O)n1cncc1)C2)(C)C)Nc1ccc(F)cc1,True
1367,C(=S)(Nc1c(ccc(c1)Cl)Cl)NC(=O)c1ccccc1,True
1368,S=C(NC(c1ccc([N+]([O-])=O)cc1)=O)Nc2nccs2,True
1369,c1c(cccc1)NC1=C(C(=S)C1=S)Nc1ccccc1,True
1370,c1c(ccc(c1)C(F)(F)F)NC1=C(C(=S)C1=S)Nc1ccc(cc1)C(F)(F)F,True
1371,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC1=C(C(=S)C1=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1372,c1c(cc(cc1C(C)(C)C)C(C)(C)C)NC1=C(C(=S)C1=S)Nc1cc(cc(c1)C(C)(C)C)C(C)(C)C,True
1373,c1c(ccc(c1)C(F)(F)F)NC1=C(C(=S)C1=O)Nc1ccc(cc1)C(F)(F)F,False
1374,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC(=S)N[C@H]1[C@@H](CCCC1)N(C)C,True
1375,S=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1c(c2c3ccccc3ccc2N(C)C)c2ccccc2cc1,True
1376,C1[C@H]([C@@H](CCC1)NC(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)NC(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1377,[C@@H]1([C@@H](CCCC1)NC(=S)NC)N(C)C,True
1378,[C@@H]1([C@@H](CCCC1)NC(=S)NCC)N(C)C,True
1379,[C@@H]1([C@@H](CCCC1)NC(=S)NC(C)C)N(C)C,True
1380,[C@@H]1([C@@H](CCCC1)NC(=S)NCc1ccccc1)N(C)C,True
1381,[C@@H]1([C@@H](CCCC1)NC(=S)NC1CCCCC1)N(C)C,True
1382,[C@@H]1([C@@H](CCCC1)NC(=S)Nc1ccccc1)N(C)C,True
1383,[C@@H]1([C@@H](CCCC1)NC(=S)NC(C)(C)C)N(C)C,True
1384,[C@@H]1([C@@H](CCCC1)NC(=S)NC(CC)(CC)CC)N(C)C,True
1385,NC(=S)N,False
1386,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC(=S)N[C@H]1[C@@H](CCCC1)n1c(c2ccccc2)cnc1,True
1387,CN(Cc1ccccc1)C(=O)[C@@H](NC(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(C)(C)C,True
1388,S=C(N[C@H]1[C@@H](O)Cc2c1cccc2)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,True
1389,N(C[C@@H]1CCCN1)C(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1390,C(N(CC)C(=O)[C@@H](NC(=S)N[C@@H]1CCCC[C@H]1/N=C/c1cc(cc(c1O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C,True
1391,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC(=S)N[C@H](CN(CC)CC)Cc1ccccc1,True
1392,[C@@H]1([C@H](NC(=S)Nc2ccccc2)c2c3c(ncc2)ccc(c3)OC)[N@]2C[C@H]([C@@H](C1)CC2)C=C,True
1393,c1c(ccc(c1)OC)NC(=S)N[C@H]1[C@@H](CCCC1)N(C)C,True
1394,c1c(ccc(c1)C)NC(=S)N[C@H]1[C@@H](CCCC1)N(C)C,True
1395,c1c(ccc(c1)Cl)NC(=S)N[C@H]1[C@@H](CCCC1)N(C)C,True
1396,c1c(cccc1)NC(=S)Nc1ccccc1,True
1397,c1c(cccc1Cl)NC(=S)N[C@H]1[C@@H](CCCC1)N(C)C,True
1398,c1c(c(ccc1)Cl)NC(=S)N[C@H]1[C@@H](CCCC1)N(C)C,True
1399,c1c(ccc(c1)Br)NC(=S)N[C@H]1[C@@H](CCCC1)N(C)C,True
1400,N(C(=S)N[C@H]1[C@@H](CCCC1)N(C)C)CCCC,True
1401,c1(ccc(cc1)C)NC(=S)N[C@@H]([C@@H]1[N@]2C[C@H]([C@@H](C1)CC2)C=C)c1ccnc2c1cc(cc2)OC,True
1402,c1(ccc(cc1)Cl)NC(=S)N[C@@H]([C@@H]1[N@]2C[C@H]([C@@H](C1)CC2)C=C)c1ccnc2c1cc(cc2)OC,True
1403,c1c(ccc(c1)C)NC(=S)N[C@H](CN(CC)CC)Cc1ccccc1,True
1404,c1c(cccc1)NC(=S)N[C@H](CN(CC)CC)Cc1ccccc1,True
1405,c1c(ccc(c1)Cl)NC(=S)N[C@H](CN(CC)CC)Cc1ccccc1,True
1406,c1c(cccc1)NC(=S)Nc1cccc(c1)C(F)(F)F,True
1407,N(C(=S)N[C@H](CN(CC)CC)Cc1ccccc1)CCCC,True
1408,c1c(ccc(c1)OC)NC(=S)NC1CCCCC1,True
1409,c1c(ccc(c1)C)NC(=S)NC1CCCCC1,True
1410,c1c(cccc1)NC(=S)NC1CCCCC1,True
1411,c1c(ccc(c1)Cl)NC(=S)NC1CCCCC1,True
1412,c1c(cccc1Cl)NC(=S)NC1CCCCC1,True
1413,N(C(=S)N[C@H]1[C@@H](CCCC1)N(C)C)CC(F)(F)F,True
1414,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC(=S)Nc1cccc(c1)C(F)(F)F,True
1415,c1c(cccc1)NC(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1416,c1(cc(cc(c1)C(F)(F)F)C(F)(F)F)NC(=S)N[C@@H]([C@@H]1[N@]2C[C@H]([C@@H](C1)CC2)C=C)c1ccnc2c1cc(cc2)OC,True
1417,c1c(cccc1C(F)(F)F)NC(=S)Nc1cccc(c1)C(F)(F)F,True
1418,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1419,CCN(CC)C(=O)[C@@H](NC(=S)N[C@H]1[C@@H](CCCC1)n1c(ccc1C)C)C(C)(C)C,True
1420,N(C1=C(NCc2ncccc2)C(=O)C1=O)Cc1ncccc1,True
1421,N([C@H]([C@H]1[N@@]2C[C@H](C=C)[C@@H](CC2)C1)c1ccnc2c1cc(OC)cc2)C1=C(Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(=O)C1=O,True
1422,s1c(ncc1)NC(=S)NCCC1=CCCCC1,True
1423,o1c(ccc1)CNC(=S)Nc1sccn1,True
1424,s1c(ncc1)NC(=S)NCCCn1cncc1,True
1425,s1c(ncc1)NC(=S)NCCc1c2ccccc2[nH]c1,True
1426,S=C(NC(OC)=O)NC1=NC(OC)=CC(OC)=N1,True
1427,Clc1c([N+]([O-])=O)cc(NC(NC(c2cc([N+]([O-])=O)ccc2)=O)=S)cc1,True
1428,Brc1ccc(NC(=O)Nc2ccccc2)cc1,True
1429,C(=O)(Nc1c(cccc1)C#N)Nc1ccccc1,True
1430,ClCCC(=O)NC(=S)Nc1ccc(cc1)F,True
1431,O=C(Nc1n[nH]c(C)c1)Nc2cccc([N+]([O-])=O)c2,True
1432,S=C(NC(=O)c1c(Cl)cccc1)Nc1cc(c(cc1)Cl)Cl,True
1433,Clc1cc(C(=O)NC(=S)Nc2c(Cl)c(Cl)cc(Cl)c2Cl)ccc1,True
1434,N(C(=O)NC(=O)C(C)(C)C)c1cccc(c1Cl)Cl,True
1435,FC(F)(F)c1cc(cc(C(F)(F)F)c1)CNC(=S)Nc1cc(C(F)(F)F)cc(c1)C(F)(F)F,True
1436,O=C(NCCCCCC)Nc1c(C)c2c(C[C@H](C)/C2=C3[C@@H](C)Cc4c/3c(C)c(NC(NCCCCCC)=O)cc4C)c(C)c1,True
1437,[C@@H](CCCC)(P(=O)(Oc1ccccc1)Oc1ccccc1)NC(=S)Nc1ccccc1,True
1438,[C@H](CCC)(P(=O)(Oc1ccccc1)Oc1ccccc1)NC(=S)Nc1ccccc1,True
1439,S=C(NC(=O)c1ccc(cc1)Cl)Nc1ccccc1C,True
1440,S=C(Nc1ccc(C(=O)N)cc1)NC(=O)c1cc(F)c(F)c(F)c1F,True
1441,S(c1c(cccc1)NC(=S)Nc1ccccc1)C(C)(C)C,True
1442,S(C(C)(C)C)c1ccccc1NC(=S)NCCCSC,True
1443,S=C(Nc1ccccc1)NCCSCc1ncccc1,True
1444,S=C(NCCCSC)NCCSCc1ncccc1,True
1445,S=C(NC(=O)c1ccccc1)NCCC(=O)OC,True
1446,N(C(=S)NCCCC)CCCC,True
1447,O=C(Nc1c2c(nc3c1cccc3)cccc2)NC(C)(C)C,True
1448,Ic1c2nc(sc2ccc1NC(=O)Nc1sc(cc1C(=O)OCC)CC)N(C(=O)OC(C)(C)C)C,True
1449,S=C(NC(=O)c1ccccc1)N[C@H]1CCCC[C@@H]1NC(=S)NC(=O)c1ccccc1,True
1450,S=C(NC(=O)c1ccccc1)N[C@@H](C(=O)OCC)C,True
1451,c1c(C[C@H](C[C@@H](C)C(=O)OCC)NC(=S)NCC)ccc(c2ccccc2)c1,True
1452,C(=S)(NCCCCCC)Nc1ccccc1,True
1453,n1c(cccc1C#Cc1ccccc1)NC(=O)NCCCCCC,True
1454,S=C(Nc1ccc(cc1)Cl)N[C@@]12C[C@H]3C[C@@H](C1)C[C@H](C3)C2,True
1455,s1cc(nc1NC(=S)NCCC)C,True
1456,S=C(NC(=O)c1occc1)Nc1ncc(Cl)cc1,True
1457,S=C(N[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)Nc1ccc(cc1)Br,True
1458,n1nc(NC(=O)Nc2cccc(c2)Cl)sc1,True
1459,c1(cc2c(cc1)cccc2)C(=O)NC(=O)NC,True
1460,c1c(cccc1)NC(=O)Nc1ccccc1,True
1461,c1c(cccc1)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1462,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1463,c1c(cc(cc1C(F)(F)F)C(F)(F)F)NC(=O)Nc1cccc(c1)C(F)(F)F,True
1464,[Si](OCC)(OCC)(OCC)CCCNC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,True
1465,c1(cccc(n1)N)NC(=S)Nc1c(cccc1)OC,True
1466,c1(cccc(n1)N)NC(=S)Nc1ccc(cc1)Cl,True
1467,Nc1nc(NC(Nc2ccc([N+]([O-])=O)cc2)=S)ccc1,True
1468,O=C(NC1CCCCC1)Nc1nc(=O)n(c(=O)[nH]1)Cc1ccccc1,True
1469,Oc1c(C#Cc2ccccc2NC(NCCCCCC)=O)cc([N+]([O-])=O)cc1,True
1470,C(C)(NC1=C(C(=O)C1=O)NC(C)C)C,True
1471,Clc1ccc(C(NC(=O)Nc2ccccc2)c2ccc(cc2)Cl)cc1,True
1472,S=C(Nc1ncccc1)Nc1ncccc1,True
1473,O=C(NC(Nc1ccc(C)cc1)=O)c2sc(N)c(C(OCC)=O)c2c3cccc([N+]([O-])=O)c3,True
1474,Brc1ccc(cc1)[C@@H]1C(=C(N)S[C@H]1C(=O)NC(=O)Nc1ccc(C)cc1)C(=O)OCC,True
1475,Cc1cccc(n1)NC(=S)N[C@H]([C@H](OC)c1ccccc1)C,True
1476,S=C(Nc1c(F)c(F)c(F)c(F)c1F)Nc1c(F)c(F)c(F)c(F)c1F,True
1477,O=C(NC(=S)Nc1cc(Cl)ccc1)c1ccccc1,True
1478,O=C(NC(=S)Nc1ccccc1C)c1ccc(OCC)cc1,True
1479,N(CCc1ccccc1)C(=O)NCCc1ccccc1,True
1480,O=N(=O)c1ccc(NC(=S)NC(=O)c2ccccc2Cl)cc1,True
1481,c1(=O)c(cc2ccc(cc2o1)N(CC)CC)NC(=S)Nc1c2ccccc2ccc1,True
1482,CCCCCCNC(=S)Nc1ccc(cc1)C(=O)C,True
1483,CCc1ccc(cc1)NC(=S)NCCCCCC,True
1484,C(CCNC(=S)Nc1ccc(cc1)OC)CCC,True
1485,c1(ccc(cc1)NC(=S)NCCCCCC)C(=O)C(F)(F)F,True
1486,C(CCC)CCNC(=S)Nc1ccc(cc1)I,True
1487,CCCCCCNC(=S)Nc1ccc(cc1)OCC,True
1488,c1(NC(=S)NCCCCCC)ccc(F)cc1,True
1489,CCCCCCNC(=S)Nc1ccc(cc1)Br,True
1490,C(NC(=S)Nc1ccc(cc1)C(F)(F)F)CCCCC,True
1491,S=C(Nc1ccc(C(=O)OC)cc1)NCCCCCC,True
1492,Cc1ccc(cc1)NC(=S)NCCCCCC,True
1493,S=C(Nc1ccc([N+]([O-])=O)cc1)NCCCCCC,True
1494,O=C(NCc1ccc(OC)cc1)Nc2ncc([N+]([O-])=O)s2,True
1495,c1(ccc2c(c(ccn2)[C@@H]([C@H]2[N@@]3C[C@@H]([C@@H](CC3)C2)C=C)NC(=O)N[C@H](C(C)(C)C)NC(=O)OCC2c3ccccc3-c3ccccc23)c1)OC,True
1496,S=C(NC(CCC)=O)Nc1ccc([N+]([O-])=O)cc1,True
1497,c1(ccc(cc1)OC)CNC(=O)Nc1nn2ccccc2c1C(=O)OC,True
1498,c1(c(cc(cc1)C#N)S(=O)(=O)NC(=O)NC(C)(C)C)Oc1ccc(cc1)C,True
1499,N1(C(=O)[C@H](C(=O)N(c2c1cccc2)c1ccccc1)NC(=O)Nc1ccc(cc1)Br)C[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,True
1500,N(c1cc(c(O)c(c1)CN1CCCC1)CN1CCCC1)C(=O)Nc1ccc(OC)cc1,True
1501,n1c2c(c(NC(=O)Nc3c4c(nccc4)ccc3)ccc2)ccc1,True
1502,c1c(cccc1)NC(=O)Nc1c2ccncc2ccc1,True
1503,S=C(NC1=NC(OC)=CC(OC)=N1)NC(c2ccccc2)=O,True
1504,O=C(Nc1ccccc1)NC1=NC(=O)C(C(=O)N1)(CC=C)CC=C,True
1505,O=C1N=C(NC(=O)C1(CC=C)CC=C)NC(=O)Nc1ccc2ccccc2c1,True
1506,c1(c2cc3ccccc3cc2ccc1NC(=O)NCCCC)NC(=O)NCCCC,True
1507,O=C(NC[C@]12c3c(cccc3)[C@H]([C@]3(c4c([C@@H]1c1ccccc31)cccc4)CNC(=O)Nc1ccc(C(F)(F)F)cc1)c1c2cccc1)Nc1ccc(C(F)(F)F)cc1,True
1508,c1(ccc(cc1)NC(=O)NCCCCCC)O,True
1509,c1cc(ccc1O)NC(=S)NC,True
1510,c1(ccc(cc1)CCNC(=O)Nc1ccccc1)O,True
1511,c1cc(CCNC(=S)Nc2ccccc2)ccc1O,True
1512,O=C(NCCc1ccc(O)cc1)Nc2ccc([N+]([O-])=O)cc2,True
1513,c1(ccc(cc1)O)NC(=O)Nc1ccccc1,True
1514,S=C(NCC1=CC=[NH+]C=C1)Nc2ccc([N+]([O-])=O)cc2,True
1515,S=C(NC1=[N+]([H])C=C(C)S1)Nc2ccccc2,True
1516,O=C(Nc1ccc([N+]([O-])=O)cc1)Nc2ccc(C(O)=O)cc2,True
1517,Brc1cc(NC(=O)Nc2cc(Br)ccc2)ccc1,True
1518,Ic1cc(NC(=O)Nc2cc(I)ccc2)ccc1,True
1519,S=C(NC(=O)c1occc1)Nc1ncccc1,True
1520,O=S(NC(NC1=NC(C(C)C)=NC(OC)=N1)=O)(c2ccccc2Cl)=O,True
1521,S=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)N[C@@H](CC)C,True
1522,N(C(=S)N[C@H](C(C)C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1,True
1523,N(C(=S)N[C@@H](C(C)(C)C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1,True
1524,C(=S)(N[C@@H](C)C1CCCCC1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,True
1525,N(C(=S)NC(c1ccccc1)(c1ccccc1)c1ccccc1)[C@H]1[C@H](N)CCCC1,True
1526,S=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)N[C@H]1[C@H](NC(=S)NC(c2ccccc2)(c2ccccc2)c2ccccc2)CCCC1,True
1527,S=C(N[C@@H]1CCCC[C@H]1NC(=S)N[C@H](c1ccccc1)C)NC(c1ccccc1)(c1ccccc1)c1ccccc1,True
1528,S=C(NC(C)(C)C)N[C@@H](C(C)(C)C)C,True
1529,O=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,True
1530,c1(ccccc1c1ccccc1)NC(=S)NC(=O)c1c(Cl)cc(cc1)Cl,True
1531,c1(c2c(ccc1)nccc2)NC(=O)Nc1ccccc1,True
1532,c1(ccc(I)cc1)NC(=O)Nc1ccncc1,True
1533,N1C(=C([C@H](CC1=O)c1c(OC(=O)C)cccc1)C(=O)OCC)NC(=O)NC1CCCCC1,True
1534,N(c1ccc(Br)cc1)C(=S)N[C@H](c1ccccc1)C,True
1535,O(C(=O)NC(=S)Nc1c(cc(cc1)Cl)Cl)CC,True
1536,O=C(NC(Nc1ccc([N+]([O-])=O)cc1)=S)OCCCCC,True
1537,c1(c(ccc(c1)OC)OC)NC(=O)NCCc1ccc(cc1)O,True
1538,O=N(=O)c1ccc(cc1)NC(=O)Nc1cc(Cl)ccc1,True
1539,O=C(NC(=S)Nc1ccc(cc1)O)c1ccccc1,True
1540,c1(cc(c(c(c1)OC)OC)OC)NC(=S)Nc1ccc(cc1)O,True
1541,c1ccccc1/C=C/C(=O)NC(=S)NCCN1CCOCC1,True
1542,O=C(Nc1c(N)cccc1)NC,True
1543,c1(CNC(=O)NCc2ccncc2)ccncc1,True
1544,S=C(NC1CCN(CC1)Cc1ccccc1)NC(=O)c1ccc(OC)cc1,True
1545,O=C(NCC(=O)N)NCC(=O)N,True
1546,O=C(NCCC(=O)N)NCC(=O)O,True
1547,O=C(NCCC(=O)O)NCC(=O)N,True
1548,O=C(NCCC(=O)O)NCC(=O)O,True
1549,O=C(N[C@H](C(=O)N)Cc1ccccc1)NCC(=O)O,True
1550,O=C(NCC(=O)N)N[C@@H](C(=O)O)Cc1ccccc1,True
1551,O(c1c(cc(OC)cc1)CCNC(=S)NCCc1c(ccc(OC)c1)OC)C,True
1552,Clc1ccc(nc1)NC(=S)NCCc1ccc(O)cc1,True
1553,O=C1C(=O)C(=C1NC)NC,True
1554,S=C(Nc1ccc(OC)cc1)Nc1ccc(OC)cc1,True
1555,S=C(NC(=O)c1ccccc1)Nc1nc(ccc1)C,True
1556,Fc1c(NC(=O)Nc2cccc3[nH]cnc23)c(F)c(c(F)c1F)F,True
1557,c1n(c2c(c(ccc2)NC(=O)Nc2cccc3n(cnc23)C)n1)C,True
1558,S=C(Nc1cc(Br)ccc1)NC(=O)[C@@H](C)c1ccc(cc1)CC(C)C,True
1559,S=C(NC)NC,True
1560,N(C(=O)OCC)C(=S)Nc1cnccc1,True
1561,[C@@H]1([C@@H](CCCC1)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)N(Cc1ccccc1)C,True
1562,[C@@H]1([C@@H](CCCC1)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)N(CC=C)CC=C,True
1563,C[C@@H]([C@H](c1ccccc1)NC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)N(C)C,True
1564,[C@H]1(CCCC[C@H]1NC(=O)Nc1c(cc(C)cc1C)C)N(C)C,True
1565,[C@@H]1([C@H](NC(=O)N[C@H](C)c2ccccc2)CCCC1)N(C)C,True
1566,S=C(NC1=CC=CC=[NH+]1)Nc2ccccc2,True
1567,S=C(NC(=O)CCCCC)Nc1nc(ccc1)C,True
1568,O=C(N[C@H]1[C@H](N(C)C)CCCC1)N[C@H](c1ccccc1)C,True
1569,c1(cc(cc(c1)C)C)NC(=S)NC(=O)C,True
1570,S=C(Nc1ccc(Cl)cc1)NC(c2ccc([N+]([O-])=O)cc2)=O,True
1571,S=C(NC(=O)c1ccc(cc1)CCl)Nc1nc(cc(n1)C)C,True
1572,C(=O)(NC(=S)Nc1cc(c(cc1)Cl)Cl)C(C)(C)C,True
1573,N(c1c(cccc1Cl)Cl)C(=S)NC(=O)C(C)(C)C,True
1574,C(=O)(NC(=S)Nc1cc(cc(c1)Cl)Cl)C(C)(C)C,True
1575,O=C(Nc1ccc(cc1)Cl)Nc1cnccc1,True
1576,c1(c(ccc(C)c1)O)NC(=S)NC,True
1577,c1(c(O)cc(cc1)C)NC(=S)NC,True
1578,S=C(NC(c1ccccc1)=O)Nc2ccc([N+]([O-])=O)cc2,True
1579,S=C(Nc1ccc(OC)cc1)NC(=O)c1ccccc1,True
1580,c1(cccc2ccccc12)C(=O)NC(=S)NC(C)C,True
1581,[C@@H](Cc1ccccc1)(CO)NC(=S)NC(=O)c1ccc(cc1)Cl,True
1582,S=C(NC(=O)c1occc1)Nc1c2c(cccc2)ccc1,True
1583,S=C(NC(=O)c1ccc(Cl)cc1)NC(C)(CC(=O)C)C,True
1584,c1ccccc1C(=O)NC(=S)NCC(=O)OCCC,True
1585,Clc1c(NC(=O)NC(=O)c2c(F)cccc2F)cc(cc1Cl)Cl,True
1586,O=C(NC(=S)Nc1ccc(cc1)C)c1c(nn(c1)c1ccccc1)c1ccc(C)cc1,True
1587,S=C(NC(=O)c1occc1)Nc1cccc(S(=O)(=O)N)c1,True
1588,S(=O)(=O)(NC(=O)Nc1nc(c2ccccc2)cc(n1)C)c1n(ncc1C(=O)OCC)C,True
1589,c12c(c(ccc2)NC(=S)Nc2c3c(ccc2)cc[nH]3)[nH]cc1,True
1590,S=C(Nc1ccccc1)Nc1sccn1,True
1591,S(=O)(=O)(NCc1ccc(F)cc1)NCc1ccc(F)cc1,True
1592,S(=O)(=O)(NCc1ccc(Cl)cc1)NCc1ccc(Cl)cc1,True
1593,N(Cc1ccc(cc1)C)S(=O)(=O)NCc1ccc(C)cc1,True
1594,S(=O)(=O)(NCc1ccc(C(=O)OC)cc1)NCc1ccc(cc1)C(=O)OC,True
1595,O=C(Nc1ncccc1)Nc1ccc(F)cc1,True
1596,n1ccccc1NC(=O)Nc1ccc(F)cc1F,True
1597,O=C(Nc1ncccc1)Nc2c([N+]([O-])=O)cccc2,True
1598,N(C(=O)Nc1ccc(cc1)F)c1cccnc1,True
1599,Fc1ccc(NC(=O)Nc2cccnc2)c(F)c1,True
1600,O=C(Nc1c([N+]([O-])=O)cccc1)Nc2cnccc2,True
1601,S=C(Nc1ccccc1)NCCCNC(=S)Nc1ccccc1,True
1602,N(c1ccccc1)C(=O)Nc1ccccc1C(=O)O,True
1603,C(C)(C)(C)c1nc(sc1C(=O)OCC)NC(=O)Nc1ccccc1,True
1604,S=C(N[C@H](COc1c(NC(=O)NCC)cc(C(F)(F)F)cc1)C(C)(C)C)NCC,True
1605,S=C(N[C@H]1[C@H](NC(=S)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)CCCC1)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
1606,N([C@H]1[C@@H](CCCC1)NC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,True
